seq_id	sample	nread
LPHTA374-22	G9YBS1	70
LPHTA375-22	G9YBS1	65
LPHTA376-22	G9YBS1	95
LPHTA377-22	G9YBS1	58
LPHTA378-22	G9YBS1	94
LPHTA379-22	G9YBS1	46
LPHTA380-22	G9YBS1	60
LPHTA381-22	G9YBS1	71
LPHTA382-22	G9YBS1	80
LPHTA383-22	G9YBS1	68
LPHTA384-22	G9YBS1	53
LPHTA385-22	G9YBS1	76
LPHTA386-22	G9YBS1	89
LPHTA387-22	G9YBS1	67
LPHTA388-22	G9YBS1	78
LPHTA389-22	G9YBS1	79
LPHTA390-22	G9YBS1	72
LPHTA391-22	G9YBS1	90
LPHTA392-22	G9YBS1	55
LPHTA393-22	G9YBS1	64
LPHTA394-22	G9YBS1	20
LPHTA395-22	G9YBS1	82
LPHTA396-22	G9YBS1	69
LPHTA397-22	G9YBS1	82
LPHTA398-22	G9YBS1	82
LPHTA399-22	G9YBS1	68
LPHTA400-22	G9YBS1	71
LPHTA401-22	G9YBS1	70
LPHTA402-22	G9YBS1	60
LPHTA403-22	G9YBS1	16
LPHTA404-22	G9YBS1	86
LPHTA405-22	G9YBS1	70
LPHTA406-22	G9YBS1	62
LPHTA407-22	G9YBS1	93
LPHTA408-22	G9YBS1	67
LPHTA409-22	G9YBS1	99
LPHTA410-22	G9YBS1	100
LPHTA411-22	G9YBS1	91
LPHTA412-22	G9YBS1	65
LPHTA413-22	G9YBS1	70
LPHTA414-22	G9YBS1	93
LPHTA415-22	G9YBS1	88
LPHTA416-22	G9YBS1	77
LPHTA417-22	G9YBS1	12
LPHTA418-22	G9YBS1	83
LPHTA419-22	G9YBS1	122
LPHTA420-22	G9YBS1	65
LPHTA421-22	G9YBS1	66
LPHTA422-22	G9YBS1	58
LPHTA423-22	G9YBS1	88
LPHTA424-22	G9YBS1	72
LPHTA425-22	G9YBS1	60
LPHTA426-22	G9YBS1	61
LPHTA427-22	G9YBS1	104
LPHTA428-22	G9YBS1	65
LPHTA429-22	G9YBS1	79
LPHTA430-22	G9YBS1	85
LPHTA431-22	G9YBS1	60
LPHTA432-22	G9YBS1	55
LPHTA433-22	G9YBS1	73
LPHTA434-22	G9YBS1	59
LPHTA435-22	G9YBS1	56
LPHTA436-22	G9YBS1	54
LPHTA437-22	G9YBS1	5
LPHTA438-22	G9YBS1	67
LPHTA439-22	G9YBS1	78
LPHTA440-22	G9YBS1	48
LPHTA441-22	G9YBS1	91
LPHTA442-22	G9YBS1	85
LPHTA443-22	G9YBS1	95
LPHTA444-22	G9YBS1	63
LPHTA445-22	G9YBS1	42
LPHTA446-22	G9YBS1	61
LPHTA447-22	G9YBS1	11
LPHTA448-22	G9YBS1	13
LPHTA449-22	G9YBS1	8
LPHTA450-22	G9YBS1	77
LPHTA451-22	G9YBS1	38
LPHTA452-22	G9YBS1	53
LPHTA453-22	G9YBS1	57
LPHTA454-22	G9YBS1	89
LPHTA455-22	G9YBS1	72
LPHTA456-22	G9YBS1	73
LPHTA457-22	G9YBS1	26
LPHTA458-22	G9YBS1	79
LPHTA459-22	G9YBS1	70
LPHTA460-22	G9YBS1	63
LPHTA461-22	G9YBS1	20
LPHTA462-22	G9YBS1	66
LPHTA463-22	G9YBS1	27
LPHTA464-22	G9YBS1	53
LPHTA465-22	G9YBS1	36
LPHTA466-22	G9YBS1	77
LPHTA467-22	G9YBS1	75
LPHTA468-22	G9YBS1	4
LPHTA469-22	G9YBS1	52
LPHTA470-22	G9YBS1	53
LPHTA471-22	G9YBS1	99
LPHTA472-22	G9YBS1	63
LPHTA473-22	G9YBS1	57
LPHTA474-22	G9YBS1	70
LPHTA475-22	G9YBS1	77
LPHTA476-22	G9YBS1	63
LPHTA477-22	G9YBS1	72
LPHTA478-22	G9YBS1	86
LPHTA479-22	G9YBS1	63
LPHTA480-22	G9YBS1	54
LPHTA481-22	G9YBS1	77
LPHTA482-22	G9YBS1	68
LPHTA483-22	G9YBS1	60
LPHTA484-22	G9YBS1	40
LPHTA485-22	G9YBS1	59
LPHTA486-22	G9YBS1	74
LPHTA487-22	G9YBS1	9
LPHTA488-22	G9YBS1	75
LPHTA489-22	G9YBS1	83
LPHTA490-22	G9YBS1	48
LPHTA491-22	G9YBS1	70
LPHTA492-22	G9YBS1	81
LPHTA493-22	G9YBS1	83
LPHTA494-22	G9YBS1	79
LPHTA495-22	G9YBS1	26
LPHTA496-22	G9YBS1	34
LPHTA497-22	G9YBS1	82
LPHTA498-22	G9YBS1	105
LPHTA499-22	G9YBS1	100
LPHTA500-22	G9YBS1	57
LPHTA501-22	G9YBS1	66
LPHTA502-22	G9YBS1	86
LPHTA503-22	G9YBS1	78
LPHTA504-22	G9YBS1	79
LPHTA505-22	G9YBS1	87
LPHTA506-22	G9YBS1	40
LPHTA507-22	G9YBS1	15
LPHTA508-22	G9YBS1	58
LPHTA509-22	G9YBS1	69
LPHTA510-22	G9YBS1	64
LPHTA511-22	G9YBS1	72
LPHTA512-22	G9YBS1	74
LPHTA513-22	G9YBS1	80
LPHTA514-22	G9YBS1	92
LPHTA515-22	G9YBS1	90
LPHTA516-22	G9YBS1	61
LPHTA517-22	G9YBS1	99
LPHTA518-22	G9YBS1	88
LPHTA519-22	G9YBS1	33
LPHTA520-22	G9YBS1	67
LPHTA521-22	G9YBS1	50
LPHTA522-22	G9YBS1	22
LPHTA523-22	G9YBS1	56
LPHTA524-22	G9YBS1	37
LPHTA525-22	G9YBS1	85
LPHTA526-22	G9YBS1	67
LPHTA527-22	G9YBS1	90
LPHTA528-22	G9YBS1	60
LPHTA529-22	G9YBS1	69
LPHTA530-22	G9YBS1	70
LPHTA531-22	G9YBS1	69
LPHTA532-22	G9YBS1	79
LPHTA533-22	G9YBS1	77
LPHTA534-22	G9YBS1	68
LPHTA535-22	G9YBS1	48
LPHTA536-22	G9YBS1	73
LPHTA537-22	G9YBS1	85
LPHTA538-22	G9YBS1	98
LPHTA539-22	G9YBS1	17
LPHTA540-22	G9YBS1	52
LPHTA541-22	G9YBS1	32
LPHTA542-22	G9YBS1	95
LPHTA543-22	G9YBS1	74
LPHTA544-22	G9YBS1	65
LPHTA545-22	G9YBS1	59
LPHTA546-22	G9YBS1	21
LPHTA547-22	G9YBS1	74
LPHTA548-22	G9YBS1	74
LPHTA549-22	G9YBS1	75
LPHTA550-22	G9YBS1	75
LPHTA551-22	G9YBS1	45
LPHTA552-22	G9YBS1	37
LPHTA553-22	G9YBS1	58
LPHTA554-22	G9YBS1	73
LPHTA555-22	G9YBS1	71
LPHTA556-22	G9YBS1	29
LPHTA557-22	G9YBS1	5
LPHTA558-22	G9YBS1	90
LPHTA559-22	G9YBS1	106
LPHTA560-22	G9YBS1	78
LPHTA561-22	G9YBS1	65
LPHTA562-22	G9YBS1	47
LPHTA563-22	G9YBS1	70
LPHTA564-22	G9YBS1	65
LPHTA565-22	G9YBS1	56
LPHTA566-22	G9YBS1	72
LPHTA567-22	G9YBS1	17
LPHTA568-22	G9YBS1	75
LPHTA569-22	G9YBS1	74
LPHTA570-22	G9YBS1	71
LPHTA571-22	G9YBS1	69
LPHTA572-22	G9YBS1	41
LPHTA573-22	G9YBS1	75
LPHTA574-22	G9YBS1	95
LPHTA575-22	G9YBS1	86
LPHTA576-22	G9YBS1	84
LPHTA577-22	G9YBS1	78
LPHTA578-22	G9YBS1	11
LPHTA579-22	G9YBS1	67
LPHTA580-22	G9YBS1	65
LPHTA581-22	G9YBS1	101
LPHTA582-22	G9YBS1	76
LPHTA583-22	G9YBS1	70
LPHTA584-22	G9YBS1	77
LPHTA585-22	G9YBS1	84
LPHTA586-22	G9YBS1	88
LPHTA587-22	G9YBS1	55
LPHTA589-22	G9YBS1	38
LPHTA590-22	G9YBS1	58
LPHTA591-22	G9YBS1	53
LPHTA592-22	G9YBS1	18
LPHTA593-22	G9YBS1	72
LPHTA594-22	G9YBS1	84
LPHTA595-22	G9YBS1	88
LPHTA596-22	G9YBS1	68
LPHTA597-22	G9YBS1	45
LPHTA598-22	G9YBS1	91
LPHTA599-22	G9YBS1	94
LPHTA600-22	G9YBS1	91
LPHTA601-22	G9YBS1	75
LPHTA602-22	G9YBS1	89
LPHTA603-22	G9YBS1	49
LPHTA604-22	G9YBS1	67
LPHTA605-22	G9YBS1	79
LPHTA606-22	G9YBS1	80
LPHTA607-22	G9YBS1	9
LPHTA608-22	G9YBS1	69
LPHTA609-22	G9YBS1	65
LPHTA610-22	G9YBS1	97
LPHTA611-22	G9YBS1	53
LPHTA612-22	G9YBS1	48
LPHTA613-22	G9YBS1	74
LPHTA614-22	G9YBS1	63
LPHTA615-22	G9YBS1	70
LPHTA616-22	G9YBS1	75
LPHTA617-22	G9YBS1	95
LPHTA618-22	G9YBS1	89
LPHTA619-22	G9YBS1	77
LPHTA620-22	G9YBS1	66
LPHTA621-22	G9YBS1	92
LPHTA622-22	G9YBS1	42
LPHTA623-22	G9YBS1	59
LPHTA624-22	G9YBS1	73
LPHTA625-22	G9YBS1	95
LPHTA626-22	G9YBS1	8
LPHTA627-22	G9YBS1	88
LPHTA628-22	G9YBS1	62
LPHTA629-22	G9YBS1	58
LPHTA630-22	G9YBS1	55
LPHTA631-22	G9YBS1	54
LPHTA632-22	G9YBS1	74
LPHTA633-22	G9YBS1	77
LPHTA634-22	G9YBS1	82
LPHTA635-22	G9YBS1	54
LPHTA636-22	G9YBS1	59
LPHTA637-22	G9YBS1	47
LPHTA638-22	G9YBS1	115
LPHTA639-22	G9YBS1	78
LPHTA640-22	G9YBS1	77
LPHTA641-22	G9YBS1	73
LPHTA642-22	G9YBS1	97
LPHTA643-22	G9YBS1	70
LPHTA644-22	G9YBS1	12
LPHTA645-22	G9YBS1	71
LPHTA646-22	G9YBS1	75
LPHTA647-22	G9YBS1	39
LPHTA648-22	G9YBS1	47
LPHTA649-22	G9YBS1	68
LPHTA650-22	G9YBS1	64
LPHTA651-22	G9YBS1	11
LPHTA652-22	G9YBS1	45
LPHTA653-22	G9YBS1	47
LPHTA654-22	G9YBS1	77
LPHTA655-22	G9YBS1	33
LPHTA656-22	G9YBS1	54
LPHTA657-22	G9YBS1	51
LPHTA658-22	G9YBS1	62
LPHTA659-22	G9YBS1	73
LPHTA660-22	G9YBS1	74
LPHTA661-22	G9YBS1	91
LPHTA662-22	G9YBS1	97
LPHTA663-22	G9YBS1	76
LPHTA664-22	G9YBS1	71
LPHTA666-22	G9YBS1	18
LPHTA667-22	G9YBS1	78
LPHTA668-22	G9YBS1	17
LPHTA669-22	G9YBS1	89
LPHTA670-22	G9YBS1	84
LPHTA671-22	G9YBS1	52
LPHTA672-22	G9YBS1	63
LPHTA673-22	G9YBS1	66
LPHTA674-22	G9YBS1	66
LPHTA675-22	G9YBS1	71
LPHTA676-22	G9YBS1	62
LPHTA677-22	G9YBS1	31
LPHTA678-22	G9YBS1	57
LPHTA679-22	G9YBS1	86
LPHTA680-22	G9YBS1	76
LPHTA681-22	G9YBS1	82
LPHTA682-22	G9YBS1	39
LPHTA683-22	G9YBS1	53
LPHTA684-22	G9YBS1	66
LPHTA685-22	G9YBS1	53
LPHTA686-22	G9YBS1	80
LPHTA687-22	G9YBS1	12
LPHTA688-22	G9YBS1	81
LPHTA689-22	G9YBS1	62
LPHTA690-22	G9YBS1	31
LPHTA691-22	G9YBS1	56
LPHTA692-22	G9YBS1	47
LPHTA693-22	G9YBS1	78
LPHTA694-22	G9YBS1	1
LPHTA695-22	G9YBS1	47
LPHTA696-22	G9YBS1	86
LPHTA697-22	G9YBS1	27
LPHTA698-22	G9YBS1	79
LPHTA699-22	G9YBS1	38
LPHTA700-22	G9YBS1	68
LPHTA701-22	G9YBS1	76
LPHTA702-22	G9YBS1	103
LPHTA703-22	G9YBS1	134
LPHTA704-22	G9YBS1	18
LPHTA705-22	G9YBS1	46
LPHTA706-22	G9YBS1	53
LPHTA707-22	G9YBS1	6
LPHTA709-22	G9YBS1	10
LPHTA710-22	G9YBS1	60
LPHTA711-22	G9YBS1	10
LPHTA712-22	G9YBS1	10
LPHTA713-22	G9YBS1	52
LPHTA714-22	G9YBS1	71
LPHTA715-22	G9YBS1	91
LPHTA716-22	G9YBS1	98
LPHTA717-22	G9YBS1	57
LPHTA718-22	G9YBS1	75
LPHTA719-22	G9YBS1	59
LPHTA720-22	G9YBS1	29
LPHTA721-22	G9YBS1	10
LPHTA722-22	G9YBS1	66
LPHTA723-22	G9YBS1	70
LPHTA724-22	G9YBS1	51
LPHTA725-22	G9YBS1	28
LPHTA726-22	G9YBS1	20
LPHTA727-22	G9YBS1	16
LPHTA728-22	G9YBS1	82
LPHTA729-22	G9YBS1	87
LPHTA730-22	G9YBS1	48
LPHTA731-22	G9YBS1	75
LPHTA732-22	G9YBS1	30
LPHTA734-22	G9YBS1	56
LPHTA735-22	G9YBS1	63
LPHTA736-22	G9YBS1	58
LPHTA737-22	G9YBS1	44
LPHTA738-22	G9YBS1	14
LPHTA739-22	G9YBS1	53
LPHTA740-22	G9YBS1	74
LPHTA741-22	G9YBS1	65
LPHTA742-22	G9YBS1	25
LPHTA743-22	G9YBS1	14
LPHTA744-22	G9YBS1	55
LPHTA745-22	G9YBS1	14
LPHTA746-22	G9YBS1	81
LPHTA747-22	G9YBS1	55
LPHTA748-22	G9YBS1	73
LPHTA749-22	G9YBS1	58
LPHTA750-22	G9YBS1	8
LPHTA751-22	G9YBS1	22
LPHTA752-22	G9YBS1	60
LPHTA753-22	G9YBS1	70
LPHTA754-22	G9YBS1	3
LPHTA755-22	G9YBS1	13
LPHTA756-22	G9YBS1	26
LPHTA757-22	G9YBS1	57
LPHTA758-22	G9YBS1	71
LPHTA761-22	G9YBS1	21
LPHTA762-22	G9YBS1	51
LPHTA763-22	G9YBS1	8
LPHTA764-22	G9YBS1	7
LPHTA765-22	G9YBS1	60
LPHTA766-22	G9YBS1	9
LPHTA767-22	G9YBS1	37
LPHTA768-22	G9YBS1	11
LPHTA769-22	G9YBS1	85
LPHTA770-22	G9YBS1	38
LPHTA771-22	G9YBS1	13
LPHTA772-22	G9YBS1	11
LPHTA773-22	G9YBS1	59
LPHTA774-22	G9YBS1	8
LPHTA775-22	G9YBS1	13
LPHTA776-22	G9YBS1	73
LPHTA777-22	G9YBS1	57
LPHTA778-22	G9YBS1	84
LPHTA779-22	G9YBS1	35
LPHTA780-22	G9YBS1	11
LPHTA781-22	G9YBS1	53
LPHTA782-22	G9YBS1	34
LPHTA783-22	G9YBS1	8
LPHTA784-22	G9YBS1	52
LPHTA785-22	G9YBS1	39
LPHTA786-22	G9YBS1	8
LPHTA788-22	G9YBS1	42
LPHTA789-22	G9YBS1	91
LPHTA790-22	G9YBS1	85
LPHTA791-22	G9YBS1	9
LPHTA792-22	G9YBS1	52
LPHTA793-22	G9YBS1	43
LPHTA794-22	G9YBS1	92
LPHTA795-22	G9YBS1	88
LPHTA796-22	G9YBS1	17
LPHTA797-22	G9YBS1	10
LPHTA798-22	G9YBS1	36
LPHTA799-22	G9YBS1	15
LPHTA800-22	G9YBS1	72
LPHTA801-22	G9YBS1	55
LPHTA802-22	G9YBS1	34
LPHTA803-22	G9YBS1	59
LPHTA804-22	G9YBS1	30
LPHTA805-22	G9YBS1	58
LPHTA806-22	G9YBS1	48
LPHTA807-22	G9YBS1	51
LPHTA808-22	G9YBS1	27
LPHTA809-22	G9YBS1	38
LPHTA810-22	G9YBS1	8
LPHTA811-22	G9YBS1	78
LPHTA813-22	G9YBS1	37
LPHTA814-22	G9YBS1	17
LPHTA815-22	G9YBS1	58
LPHTA816-22	G9YBS1	38
LPHTA817-22	G9YBS1	45
LPHTA819-22	G9YBS1	58
LPHTA820-22	G9YBS1	53
LPHTA821-22	G9YBS1	74
LPHTA822-22	G9YBS1	58
LPHTA823-22	G9YBS1	75
LPHTA824-22	G9YBS1	44
LPHTA825-22	G9YBS1	86
LPHTA826-22	G9YBS1	9
LPHTA827-22	G9YBS1	49
LPHTA828-22	G9YBS1	46
LPHTA829-22	G9YBS1	67
LPHTA830-22	G9YBS1	38
LPHTA831-22	G9YBS1	30
LPHTA832-22	G9YBS1	52
LPHTA833-22	G9YBS1	54
LPHTA834-22	G9YBS1	58
LPHTA835-22	G9YBS1	9
LPHTA836-22	G9YBS1	61
LPHTA837-22	G9YBS1	56
LPHTA838-22	G9YBS1	9
LPHTA839-22	G9YBS1	38
LPHTA840-22	G9YBS1	24
LPHTA842-22	G9YBS1	11
LPHTA843-22	G9YBS1	13
LPHTA844-22	G9YBS1	47
LPHTA845-22	G9YBS1	54
LPHTA846-22	G9YBS1	50
LPHTA847-22	G9YBS1	88
LPHTA848-22	G9YBS1	29
LPHTA849-22	G9YBS1	65
LPHTA850-22	G9YBS1	34
LPHTA851-22	G9YBS1	53
LPHTA852-22	G9YBS1	64
LPHTA853-22	G9YBS1	68
LPHTA854-22	G9YBS1	11
LPHTA855-22	G9YBS1	56
LPHTA856-22	G9YBS1	36
LPHTA857-22	G9YBS1	34
LPHTA858-22	G9YBS1	7
LPHTA859-22	G9YBS1	69
LPHTA860-22	G9YBS1	69
LPHTA861-22	G9YBS1	7
LPHTA862-22	G9YBS1	20
LPHTA863-22	G9YBS1	16
LPHTA864-22	G9YBS1	13
LPHTA865-22	G9YBS1	46
LPHTA866-22	G9YBS1	19
LPHTA867-22	G9YBS1	21
LPHTA869-22	G9YBS1	65
LPHTA870-22	G9YBS1	9
LPHTA871-22	G9YBS1	9
LPHTA872-22	G9YBS1	76
LPHTA873-22	G9YBS1	20
LPHTA874-22	G9YBS1	44
LPHTA875-22	G9YBS1	56
LPHTA876-22	G9YBS1	11
LPHTA877-22	G9YBS1	89
LPHTA878-22	G9YBS1	9
LPHTA879-22	G9YBS1	46
LPHTA880-22	G9YBS1	40
LPHTA881-22	G9YBS1	53
LPHTA882-22	G9YBS1	43
LPHTA883-22	G9YBS1	48
LPHTA884-22	G9YBS1	44
LPHTA885-22	G9YBS1	18
LPHTA886-22	G9YBS1	56
LPHTA887-22	G9YBS1	69
LPHTA888-22	G9YBS1	14
LPHTA889-22	G9YBS1	63
LPHTA890-22	G9YBS1	79
LPHTA891-22	G9YBS1	81
LPHTA892-22	G9YBS1	13
LPHTA893-22	G9YBS1	70
LPHTA894-22	G9YBS1	84
LPHTA895-22	G9YBS1	79
LPHTA896-22	G9YBS1	33
LPHTA897-22	G9YBS1	51
LPHTA898-22	G9YBS1	86
LPHTA899-22	G9YBS1	71
LPHTA900-22	G9YBS1	95
LPHTA901-22	G9YBS1	62
LPHTA902-22	G9YBS1	84
LPHTA903-22	G9YBS1	65
LPHTA904-22	G9YBS1	90
LPHTA905-22	G9YBS1	46
LPHTA906-22	G9YBS1	77
LPHTA907-22	G9YBS1	56
LPHTA908-22	G9YBS1	65
LPHTA909-22	G9YBS1	70
LPHTA910-22	G9YBS1	44
LPHTA911-22	G9YBS1	67
LPHTA912-22	G9YBS1	16
LPHTA913-22	G9YBS1	65
LPHTA914-22	G9YBS1	54
LPHTA915-22	G9YBS1	48
LPHTA916-22	G9YBS1	63
LPHTA917-22	G9YBS1	102
LPHTA918-22	G9YBS1	60
LPHTA919-22	G9YBS1	90
LPHTA920-22	G9YBS1	62
LPHTA921-22	G9YBS1	60
LPHTA922-22	G9YBS1	48
LPHTA923-22	G9YBS1	73
LPHTA924-22	G9YBS1	57
LPHTA925-22	G9YBS1	78
LPHTA926-22	G9YBS1	62
LPHTA927-22	G9YBS1	77
LPHTA928-22	G9YBS1	53
LPHTA929-22	G9YBS1	91
LPHTA930-22	G9YBS1	64
LPHTA931-22	G9YBS1	66
LPHTA932-22	G9YBS1	62
LPHTA933-22	G9YBS1	84
LPHTA934-22	G9YBS1	41
LPHTA936-22	G9YBS1	62
LPHTA937-22	G9YBS1	53
LPHTA938-22	G9YBS1	37
LPHTA939-22	G9YBS1	81
LPHTA940-22	G9YBS1	57
LPHTA941-22	G9YBS1	79
LPHTA942-22	G9YBS1	98
LPHTA943-22	G9YBS1	67
LPHTA944-22	G9YBS1	42
LPHTA945-22	G9YBS1	54
LPHTA946-22	G9YBS1	51
LPHTA947-22	G9YBS1	72
LPHTA948-22	G9YBS1	49
LPHTA949-22	G9YBS1	63
LPHTA950-22	G9YBS1	40
LPHTA951-22	G9YBS1	76
LPHTA952-22	G9YBS1	61
LPHTA953-22	G9YBS1	93
LPHTA954-22	G9YBS1	70
LPHTA955-22	G9YBS1	94
LPHTA956-22	G9YBS1	89
LPHTA957-22	G9YBS1	72
LPHTA958-22	G9YBS1	58
LPHTA959-22	G9YBS1	58
LPHTA960-22	G9YBS1	52
LPHTA961-22	G9YBS1	42
LPHTA962-22	G9YBS1	64
LPHTA963-22	G9YBS1	83
LPHTA964-22	G9YBS1	61
LPHTA965-22	G9YBS1	76
LPHTA966-22	G9YBS1	67
LPHTA967-22	G9YBS1	99
LPHTA968-22	G9YBS1	75
LPHTA969-22	G9YBS1	79
LPHTA970-22	G9YBS1	79
LPHTA971-22	G9YBS1	76
LPHTA972-22	G9YBS1	90
LPHTA973-22	G9YBS1	71
LPHTA974-22	G9YBS1	52
LPHTA975-22	G9YBS1	53
LPHTA976-22	G9YBS1	13
LPHTA977-22	G9YBS1	87
LPHTA978-22	G9YBS1	89
LPHTA979-22	G9YBS1	78
LPHTA980-22	G9YBS1	115
LPHTA981-22	G9YBS1	68
LPHTA982-22	G9YBS1	84
LPHTA983-22	G9YBS1	77
LPHTA984-22	G9YBS1	100
LPHTA985-22	G9YBS1	74
LPHTA986-22	G9YBS1	89
LPHTA987-22	G9YBS1	70
LPHTA988-22	G9YBS1	71
LPHTA989-22	G9YBS1	99
LPHTA990-22	G9YBS1	89
LPHTA991-22	G9YBS1	22
LPHTA992-22	G9YBS1	56
LPHTA993-22	G9YBS1	55
LPHTA994-22	G9YBS1	14
LPHTA995-22	G9YBS1	59
LPHTA996-22	G9YBS1	8
LPHTA997-22	G9YBS1	46
LPHTA998-22	G9YBS1	39
LPHTA999-22	G9YBS1	20
LPHTC1357-22	G281YO	69
LPHTC1358-22	G281YO	84
LPHTC1359-22	G281YO	71
LPHTC1360-22	G281YO	64
LPHTC1361-22	G281YO	21
LPHTC1362-22	G281YO	42
LPHTC1363-22	G281YO	44
LPHTC1365-22	G281YO	40
LPHTC1366-22	G281YO	34
LPHTC1367-22	G281YO	21
LPHTC1368-22	G281YO	26
LPHTC1369-22	G281YO	92
LPHTC1371-22	GCD75J	57
LPHTC1372-22	GCD75J	62
LPHTC1373-22	GCD75J	83
LPHTC1374-22	GCD75J	66
LPHTC1375-22	GCD75J	70
LPHTC1376-22	GCD75J	83
LPHTC1377-22	GCD75J	81
LPHTC1378-22	GCD75J	63
LPHTC1379-22	GCD75J	47
LPHTC1380-22	GCD75J	36
LPHTC1381-22	GCD75J	51
LPHTC1382-22	GCD75J	64
LPHTC1383-22	GCD75J	51
LPHTC1384-22	GCD75J	65
LPHTC1385-22	GCD75J	62
LPHTC1386-22	GCD75J	57
LPHTC1387-22	GCD75J	60
LPHTC1388-22	GCD75J	61
LPHTC1389-22	GCD75J	57
LPHTC1390-22	GCD75J	78
LPHTC1391-22	GCD75J	24
LPHTC1392-22	GCD75J	76
LPHTC1393-22	GCD75J	56
LPHTC1394-22	GCD75J	85
LPHTC1395-22	GCD75J	21
LPHTC1396-22	GCD75J	60
LPHTC1397-22	GCD75J	62
LPHTC1398-22	GCD75J	63
LPHTC1399-22	GCD75J	54
LPHTC1400-22	GCD75J	71
LPHTC1401-22	GCD75J	61
LPHTC1402-22	GCD75J	68
LPHTC1403-22	GCD75J	88
LPHTC1404-22	GCD75J	82
LPHTC1405-22	GCD75J	69
LPHTC1406-22	GCD75J	88
LPHTC1407-22	GCD75J	70
LPHTD3991-22	GUSA7Z	42
LPHTD3992-22	GUSA7Z	30
LPHTD3993-22	GUSA7Z	84
LPHTD3994-22	GUSA7Z	101
LPHTD3995-22	GUSA7Z	99
LPHTD3996-22	GUSA7Z	78
LPHTD3997-22	GUSA7Z	103
LPHTD3998-22	GUSA7Z	54
LPHTD3999-22	GUSA7Z	39
LPHTD4000-22	GUSA7Z	57
LPHTD4001-22	GUSA7Z	74
LPHTD4002-22	GUSA7Z	58
LPHTD4003-22	GUSA7Z	50
LPHTD4004-22	GUSA7Z	66
LPHTD4005-22	GUSA7Z	62
LPHTD4006-22	GUSA7Z	71
LPHTD4007-22	GUSA7Z	14
LPHTD4008-22	GUSA7Z	45
LPHTD4009-22	GUSA7Z	55
LPHTD4010-22	GUSA7Z	45
LPHTD4011-22	GUSA7Z	68
LPHTD4012-22	GUSA7Z	75
LPHTD4013-22	GUSA7Z	88
LPHTD4014-22	GUSA7Z	107
LPHTD4015-22	GTBDXE	69
LPHTD4016-22	GTBDXE	68
LPHTD4017-22	GTBDXE	72
LPHTD4018-22	GTBDXE	83
LPHTD4019-22	GTBDXE	59
LPHTD4020-22	GTBDXE	72
LPHTD4021-22	GTBDXE	47
LPHTD4022-22	GTBDXE	63
LPHTD4023-22	GTBDXE	56
LPHTD4024-22	GTBDXE	67
LPHTD4025-22	GTBDXE	64
LPHTD4026-22	GTBDXE	61
LPHTD4027-22	GTBDXE	43
LPHTD4028-22	GTBDXE	79
LPHTD4029-22	GTBDXE	63
LPHTD4030-22	GTBDXE	30
LPHTD4031-22	GTBDXE	81
LPHTD4032-22	GTBDXE	95
LPHTD4033-22	GTBDXE	82
LPHTD4034-22	GTBDXE	91
LPHTD4035-22	GTBDXE	86
LPHTD4036-22	GTBDXE	68
LPHTD4037-22	GTBDXE	104
LPHTD4039-22	GTBDXE	73
LPHTD4040-22	GTBDXE	66
LPHTD4041-22	GTBDXE	105
LPHTD4042-22	GTBDXE	78
LPHTD4043-22	GTBDXE	89
LPHTD4044-22	GTBDXE	84
LPHTD4045-22	GTBDXE	90
LPHTD4046-22	GTBDXE	97
LPHTD4047-22	GTBDXE	77
LPHTD4048-22	GTBDXE	47
LPHTD4049-22	GTBDXE	2
LPHTD4051-22	GTBDXE	2
LPHTD4052-22	GTBDXE	5
LPHTD4053-22	GTBDXE	75
LPHTD4054-22	GTBDXE	88
LPHTD4055-22	GTBDXE	72
LPHTD4056-22	GTBDXE	91
LPHTD4057-22	GTBDXE	71
LPHTD4058-22	GTBDXE	63
LPHTD4059-22	GTBDXE	66
LPHTD4060-22	GTBDXE	8
LPHTD4061-22	GTBDXE	63
LPHTD4062-22	GTBDXE	53
LPHTD4063-22	GTBDXE	66
LPHTD4064-22	GTBDXE	53
LPHTD4065-22	GTBDXE	48
LPHTD4066-22	GTBDXE	73
LPHTD4067-22	GTBDXE	60
LPHTD4068-22	GTBDXE	75
LPHTD4069-22	GTBDXE	95
LPHTD4070-22	GTBDXE	70
LPHTD4071-22	GTBDXE	64
LPHTD4072-22	GTBDXE	75
LPHTD4073-22	GTBDXE	2
LPHTD4074-22	GTBDXE	78
LPHTD4075-22	GTBDXE	88
LPHTD4076-22	GTBDXE	70
LPHTD4077-22	GTBDXE	85
LPHTD4078-22	GTBDXE	78
LPHTD4079-22	GTBDXE	67
LPHTD4080-22	GTBDXE	81
LPHTD4081-22	GTBDXE	63
LPHTD4082-22	GTBDXE	41
LPHTD4083-22	GTBDXE	59
LPHTD4084-22	GTBDXE	63
LPHTD4085-22	GTBDXE	63
LPHTD4086-22	GTBDXE	70
LPHTD4087-22	GTBDXE	79
LPHTD4088-22	GTBDXE	43
LPHTD4089-22	GTBDXE	41
LPHTD4090-22	GTBDXE	79
LPHTD4091-22	GTBDXE	59
LPHTD4092-22	GTBDXE	51
LPHTD4093-22	GTBDXE	47
LPHTD4094-22	GTBDXE	46
LPHTD4095-22	GTBDXE	81
LPHTD4096-22	GTBDXE	68
LPHTD4097-22	GTBDXE	82
LPHTD4098-22	GTBDXE	82
LPHTD4099-22	GTBDXE	52
