sample	seqrun	spike_weight	site	extra	control	fastq_R1	fastq_R2
KEN_16B	CCDB-35007	1.2010889873485296e-4	KEN	FALSE	FALSE	ERR12640095_2.fastq.gz	ERR12640095_1.fastq.gz
KEN_18B	CCDB-35007	1.201923076923077e-4	KEN	FALSE	FALSE	ERR12640096_1.fastq.gz	ERR12640096_2.fastq.gz
KEN_19B	CCDB-35007	1.2010889873485296e-4	KEN	FALSE	FALSE	ERR12640097_2.fastq.gz	ERR12640097_1.fastq.gz
KEN_27B	CCDB-35007	1.2002560546249866e-4	KEN	FALSE	FALSE	ERR12640098_1.fastq.gz	ERR12640098_2.fastq.gz
KEN_33B	CCDB-35007	1.2010889873485296e-4	KEN	FALSE	FALSE	ERR12640099_1.fastq.gz	ERR12640099_2.fastq.gz
KEV_16B	CCDB-35007	1.2231584669747215e-4	KEV	FALSE	FALSE	ERR12640100_2.fastq.gz	ERR12640100_1.fastq.gz
KEV_27B	CCDB-35007	1.201923076923077e-4	KEV	FALSE	FALSE	ERR12640101_1.fastq.gz	ERR12640101_2.fastq.gz
KEV_33B	CCDB-35007	1.201923076923077e-4	KEV	FALSE	FALSE	ERR12640102_1.fastq.gz	ERR12640102_2.fastq.gz
KLA_47B	CCDB-35007	1.201923076923077e-4	KLA	FALSE	FALSE	ERR12640103_2.fastq.gz	ERR12640103_1.fastq.gz
KLA_52B	CCDB-35007	1.201923076923077e-4	KLA	FALSE	FALSE	ERR12640104_2.fastq.gz	ERR12640104_1.fastq.gz
KYO_1B	CCDB-35007	1.2145748987854252e-4	KYO	FALSE	FALSE	ERR12640106_1.fastq.gz	ERR12640106_2.fastq.gz
KYO_7B	CCDB-35007	1.2103281334050568e-4	KYO	FALSE	FALSE	ERR12640107_2.fastq.gz	ERR12640107_1.fastq.gz
KYO_34B	CCDB-35007	1.3211978860833823e-4	KYO	FALSE	FALSE	ERR12640108_2.fastq.gz	ERR12640108_1.fastq.gz
NUU_7B	CCDB-35007	1.201923076923077e-4	NUU	FALSE	FALSE	ERR12640109_1.fastq.gz	ERR12640109_2.fastq.gz
NUU_21B	CCDB-35007	1.201923076923077e-4	NUU	FALSE	FALSE	ERR12640110_2.fastq.gz	ERR12640110_1.fastq.gz
NUU_31B	CCDB-35007	1.0457820125493844e-4	NUU	FALSE	FALSE	ERR12640111_2.fastq.gz	ERR12640111_1.fastq.gz
NUU_40B	CCDB-35007	1.201923076923077e-4	NUU	FALSE	FALSE	ERR12640112_2.fastq.gz	ERR12640112_1.fastq.gz
NUU_50B	CCDB-35007	1.2061109622085232e-4	NUU	FALSE	FALSE	ERR12640113_2.fastq.gz	ERR12640113_1.fastq.gz
NUU_52B	CCDB-35007	1.2633352049410445e-4	NUU	FALSE	FALSE	ERR12640114_2.fastq.gz	ERR12640114_1.fastq.gz
PEC_16B	CCDB-35007	1.2103281334050568e-4	PEC	FALSE	FALSE	ERR12640115_1.fastq.gz	ERR12640115_2.fastq.gz
SCH_21B	CCDB-35007	1.2061109622085232e-4	SCH	FALSE	FALSE	ERR12640117_2.fastq.gz	ERR12640117_1.fastq.gz
SCH_43A	CCDB-35007	1.201923076923077e-4	SCH	FALSE	FALSE	ERR12640118_1.fastq.gz	ERR12640118_2.fastq.gz
SCH_47B	CCDB-35007	1.201923076923077e-4	SCH	FALSE	FALSE	ERR12640119_1.fastq.gz	ERR12640119_2.fastq.gz
STE_28B	CCDB-35007	1.201923076923077e-4	STE	FALSE	FALSE	ERR12640120_2.fastq.gz	ERR12640120_1.fastq.gz
STE_34B	CCDB-35007	1.201923076923077e-4	STE	FALSE	FALSE	ERR12640121_2.fastq.gz	ERR12640121_1.fastq.gz
TAR_20B	CCDB-35007	1.201923076923077e-4	TAR	FALSE	FALSE	ERR12640122_2.fastq.gz	ERR12640122_1.fastq.gz
TAR_26B	CCDB-35007	1.201923076923077e-4	TAR	FALSE	FALSE	ERR12640123_1.fastq.gz	ERR12640123_2.fastq.gz
TAR_30B	CCDB-35007	1.201923076923077e-4	TAR	FALSE	FALSE	ERR12640124_1.fastq.gz	ERR12640124_2.fastq.gz
TUR_23B	CCDB-35007	1.2027583257604104e-4	TUR	FALSE	FALSE	ERR12640125_1.fastq.gz	ERR12640125_2.fastq.gz
VII_8B	CCDB-35007	1.201923076923077e-4	VII	FALSE	FALSE	ERR12640126_1.fastq.gz	ERR12640126_2.fastq.gz
WOR_28B	CCDB-35007	1.201923076923077e-4	WOR	FALSE	FALSE	ERR12640128_2.fastq.gz	ERR12640128_1.fastq.gz
WOR_38B	CCDB-35007	1.201923076923077e-4	WOR	FALSE	FALSE	ERR12640129_1.fastq.gz	ERR12640129_2.fastq.gz
WOR_44B	CCDB-35007	1.201923076923077e-4	WOR	FALSE	FALSE	ERR12640130_2.fastq.gz	ERR12640130_1.fastq.gz
WOR_52B	CCDB-35007	1.201923076923077e-4	WOR	FALSE	FALSE	ERR12640131_2.fastq.gz	ERR12640131_1.fastq.gz
YNC_1B	CCDB-35007	1.2002560546249866e-4	YNC	FALSE	FALSE	ERR12640132_2.fastq.gz	ERR12640132_1.fastq.gz
YNC_5B	CCDB-35007	1.201923076923077e-4	YNC	FALSE	FALSE	ERR12640133_2.fastq.gz	ERR12640133_1.fastq.gz
ZAG_2B_extra	CCDB-35007	1.201923076923077e-4	ZAG	TRUE	FALSE	ERR12640142_2.fastq.gz	ERR12640142_1.fastq.gz
ZRC_10B	CCDB-35007	1.2044323109041271e-4	ZRC	FALSE	FALSE	ERR12640143_1.fastq.gz	ERR12640143_2.fastq.gz
ZUR_32B	CCDB-35007	1.201923076923077e-4	ZUR	FALSE	FALSE	ERR12640144_2.fastq.gz	ERR12640144_1.fastq.gz
ZUR_34B	CCDB-35007	1.201923076923077e-4	ZUR	FALSE	FALSE	ERR12640145_2.fastq.gz	ERR12640145_1.fastq.gz
ZUR_40B	CCDB-35007	1.201923076923077e-4	ZUR	FALSE	FALSE	ERR12640147_1.fastq.gz	ERR12640147_2.fastq.gz
ABI_40A	CCDB-35008	1.201923076923077e-4	ABI	FALSE	FALSE	ERR12640148_1.fastq.gz	ERR12640148_2.fastq.gz
ABI_41A	CCDB-35008	1.201923076923077e-4	ABI	FALSE	FALSE	ERR12640149_1.fastq.gz	ERR12640149_2.fastq.gz
ABI_42A	CCDB-35008	1.201923076923077e-4	ABI	FALSE	FALSE	ERR12640150_2.fastq.gz	ERR12640150_1.fastq.gz
ABI_43A	CCDB-35008	1.2061109622085232e-4	ABI	FALSE	FALSE	ERR12640151_1.fastq.gz	ERR12640151_2.fastq.gz
ABI_44A	CCDB-35008	1.2010889873485296e-4	ABI	FALSE	FALSE	ERR12640152_2.fastq.gz	ERR12640152_1.fastq.gz
ABI_45A	CCDB-35008	1.1994242763473532e-4	ABI	FALSE	FALSE	ERR12640153_2.fastq.gz	ERR12640153_1.fastq.gz
ABI_46A	CCDB-35008	1.201923076923077e-4	ABI	FALSE	FALSE	ERR12640154_1.fastq.gz	ERR12640154_2.fastq.gz
ABI_47A	CCDB-35008	1.2103281334050568e-4	ABI	FALSE	FALSE	ERR12640155_2.fastq.gz	ERR12640155_1.fastq.gz
ABI_48A	CCDB-35008	1.2002560546249866e-4	ABI	FALSE	FALSE	ERR12640156_1.fastq.gz	ERR12640156_2.fastq.gz
ABI_49A	CCDB-35008	1.201923076923077e-4	ABI	FALSE	FALSE	ERR12640158_1.fastq.gz	ERR12640158_2.fastq.gz
ABI_50B	CCDB-35008	1.201923076923077e-4	ABI	FALSE	FALSE	ERR12640159_1.fastq.gz	ERR12640159_2.fastq.gz
ABI_51A	CCDB-35008	1.201923076923077e-4	ABI	FALSE	FALSE	ERR12640160_2.fastq.gz	ERR12640160_1.fastq.gz
ABI_52A	CCDB-35008	1.20359473627902e-4	ABI	FALSE	FALSE	ERR12640161_1.fastq.gz	ERR12640161_2.fastq.gz
ABI_53A	CCDB-35008	1.2002560546249866e-4	ABI	FALSE	FALSE	ERR12640162_2.fastq.gz	ERR12640162_1.fastq.gz
ABI_54A	CCDB-35008	1.1969358442387488e-4	ABI	FALSE	FALSE	ERR12640163_1.fastq.gz	ERR12640163_2.fastq.gz
ABI_55A	CCDB-35008	1.2010889873485296e-4	ABI	FALSE	FALSE	ERR12640164_2.fastq.gz	ERR12640164_1.fastq.gz
ABI_56B	CCDB-35008	1.201923076923077e-4	ABI	FALSE	FALSE	ERR12640165_1.fastq.gz	ERR12640165_2.fastq.gz
BAN_20B	CCDB-35008	1.201923076923077e-4	BAN	FALSE	FALSE	ERR12640166_2.fastq.gz	ERR12640166_1.fastq.gz
BAN_36B	CCDB-35008	1.201923076923077e-4	BAN	FALSE	FALSE	ERR12640167_1.fastq.gz	ERR12640167_2.fastq.gz
BAV_10B	CCDB-35008	1.254180602006689e-4	BAV	FALSE	FALSE	ERR12640169_2.fastq.gz	ERR12640169_1.fastq.gz
BAV_30B	CCDB-35008	1.1977641735427205e-4	BAV	FALSE	FALSE	ERR12640170_2.fastq.gz	ERR12640170_1.fastq.gz
BAV_32B	CCDB-35008	1.201923076923077e-4	BAV	FALSE	FALSE	ERR12640171_2.fastq.gz	ERR12640171_1.fastq.gz
BAV_36B	CCDB-35008	1.189532117367169e-4	BAV	FALSE	FALSE	ERR12640172_1.fastq.gz	ERR12640172_2.fastq.gz
BAV_38B	CCDB-35008	1.2103281334050568e-4	BAV	FALSE	FALSE	ERR12640173_2.fastq.gz	ERR12640173_1.fastq.gz
BEN_3B	CCDB-35008	1.201923076923077e-4	BEN	FALSE	FALSE	ERR12640174_1.fastq.gz	ERR12640174_2.fastq.gz
BEN_39B	CCDB-35008	1.1977641735427205e-4	BEN	FALSE	FALSE	ERR12640175_2.fastq.gz	ERR12640175_1.fastq.gz
CAM_13B	CCDB-35008	1.1623702019941108e-4	CAM	FALSE	FALSE	ERR12640176_1.fastq.gz	ERR12640176_2.fastq.gz
CAM_15B	CCDB-35008	1.2145748987854252e-4	CAM	FALSE	FALSE	ERR12640177_1.fastq.gz	ERR12640177_2.fastq.gz
CAM_29B	CCDB-35008	1.2002560546249866e-4	CAM	FALSE	FALSE	ERR12640178_1.fastq.gz	ERR12640178_2.fastq.gz
CAM_31B	CCDB-35008	1.2162819611870912e-4	CAM	FALSE	FALSE	ERR12640180_1.fastq.gz	ERR12640180_2.fastq.gz
CAM_33B	CCDB-35008	1.1647168443938295e-4	CAM	FALSE	FALSE	ERR12640209_1.fastq.gz	ERR12640209_2.fastq.gz
COR_32B	CCDB-35008	1.201923076923077e-4	COR	FALSE	FALSE	ERR12640210_2.fastq.gz	ERR12640210_1.fastq.gz
COR_33B	CCDB-35008	1.201923076923077e-4	COR	FALSE	FALSE	ERR12640211_1.fastq.gz	ERR12640211_2.fastq.gz
COR_34B	CCDB-35008	1.201923076923077e-4	COR	FALSE	FALSE	ERR12640212_2.fastq.gz	ERR12640212_1.fastq.gz
EDM_22B	CCDB-35008	1.201923076923077e-4	EDM	FALSE	FALSE	ERR12640213_2.fastq.gz	ERR12640213_1.fastq.gz
EDM_31B	CCDB-35008	1.201923076923077e-4	EDM	FALSE	FALSE	ERR12640214_1.fastq.gz	ERR12640214_2.fastq.gz
EDM_32B	CCDB-35008	1.201923076923077e-4	EDM	FALSE	FALSE	ERR12640215_1.fastq.gz	ERR12640215_2.fastq.gz
FTS_17B	CCDB-35008	1.201923076923077e-4	FTS	FALSE	FALSE	ERR12640216_1.fastq.gz	ERR12640216_2.fastq.gz
FTS_19B	CCDB-35008	1.201923076923077e-4	FTS	FALSE	FALSE	ERR12640217_1.fastq.gz	ERR12640217_2.fastq.gz
FTS_24B	CCDB-35008	1.201923076923077e-4	FTS	FALSE	FALSE	ERR12640219_2.fastq.gz	ERR12640219_1.fastq.gz
HAW_3B	CCDB-35008	1.201923076923077e-4	HAW	FALSE	FALSE	ERR12640220_2.fastq.gz	ERR12640220_1.fastq.gz
HAW_7B	CCDB-35008	1.201923076923077e-4	HAW	FALSE	FALSE	ERR12640221_1.fastq.gz	ERR12640221_2.fastq.gz
HAW_31B	CCDB-35008	1.201923076923077e-4	HAW	FALSE	FALSE	ERR12640222_2.fastq.gz	ERR12640222_1.fastq.gz
IGL_4A	CCDB-35008	5.87697531670367e-5	IGL	FALSE	FALSE	ERR12640223_2.fastq.gz	ERR12640223_1.fastq.gz
IGL_14A	CCDB-35008	1.201923076923077e-4	IGL	FALSE	FALSE	ERR12640224_2.fastq.gz	ERR12640224_1.fastq.gz
IGL_22B	CCDB-35008	1.201923076923077e-4	IGL	FALSE	FALSE	ERR12640225_1.fastq.gz	ERR12640225_2.fastq.gz
INR_19_2B	CCDB-35008	1.201923076923077e-4	INR	FALSE	FALSE	ERR12640226_1.fastq.gz	ERR12640226_2.fastq.gz
INR_19_25B	CCDB-35008	1.201923076923077e-4	INR	FALSE	FALSE	ERR12640227_2.fastq.gz	ERR12640227_1.fastq.gz
INR_19_29B	CCDB-35008	1.201923076923077e-4	INR	FALSE	FALSE	ERR12640228_2.fastq.gz	ERR12640228_1.fastq.gz
KLA_21B	CCDB-35008	1.201923076923077e-4	KLA	FALSE	FALSE	ERR12640230_1.fastq.gz	ERR12640230_2.fastq.gz
KLA_33B	CCDB-35008	1.201923076923077e-4	KLA	FALSE	FALSE	ERR12640231_1.fastq.gz	ERR12640231_2.fastq.gz
KYO_4B	CCDB-35008	1.189532117367169e-4	KYO	FALSE	FALSE	ERR12640232_1.fastq.gz	ERR12640232_2.fastq.gz
KYO_19A	CCDB-35008	1.2868172719473836e-4	KYO	FALSE	FALSE	ERR12640233_2.fastq.gz	ERR12640233_1.fastq.gz
KYO_31B	CCDB-35008	1.2061109622085232e-4	KYO	FALSE	FALSE	ERR12640234_1.fastq.gz	ERR12640234_2.fastq.gz
NUU_16B	CCDB-35008	1.201923076923077e-4	NUU	FALSE	FALSE	ERR12640235_1.fastq.gz	ERR12640235_2.fastq.gz
NUU_24B	CCDB-35008	1.201923076923077e-4	NUU	FALSE	FALSE	ERR12640236_1.fastq.gz	ERR12640236_2.fastq.gz
NUU_51B	CCDB-35008	1.201923076923077e-4	NUU	FALSE	FALSE	ERR12640237_1.fastq.gz	ERR12640237_2.fastq.gz
PEC_11B	CCDB-35008	1.1655011655011656e-4	PEC	FALSE	FALSE	ERR12640238_1.fastq.gz	ERR12640238_2.fastq.gz
PRI_4B	CCDB-35008	1.201923076923077e-4	PRI	FALSE	FALSE	ERR12640239_1.fastq.gz	ERR12640239_2.fastq.gz
PRM_10A	CCDB-35008	1.201923076923077e-4	PRM	FALSE	FALSE	ERR12640242_1.fastq.gz	ERR12640242_2.fastq.gz
PRM_11A	CCDB-35008	1.2010889873485296e-4	PRM	FALSE	FALSE	ERR12640243_1.fastq.gz	ERR12640243_2.fastq.gz
PRM_1A	CCDB-35008	1.2171372930866602e-4	PRM	FALSE	FALSE	ERR12640244_2.fastq.gz	ERR12640244_1.fastq.gz
PRM_2A	CCDB-35008	1.2027583257604104e-4	PRM	FALSE	FALSE	ERR12640245_1.fastq.gz	ERR12640245_2.fastq.gz
PRM_3A	CCDB-35008	1.2077942992109078e-4	PRM	FALSE	FALSE	ERR12640246_2.fastq.gz	ERR12640246_1.fastq.gz
PRM_4A	CCDB-35008	1.2120232708468004e-4	PRM	FALSE	FALSE	ERR12640247_1.fastq.gz	ERR12640247_2.fastq.gz
PRM_5A	CCDB-35008	1.2027583257604104e-4	PRM	FALSE	FALSE	ERR12640248_1.fastq.gz	ERR12640248_2.fastq.gz
PRM_6B	CCDB-35008	1.2027583257604104e-4	PRM	FALSE	FALSE	ERR12640249_1.fastq.gz	ERR12640249_2.fastq.gz
PRM_7B	CCDB-35008	1.201923076923077e-4	PRM	FALSE	FALSE	ERR12640250_2.fastq.gz	ERR12640250_1.fastq.gz
PRM_8B	CCDB-35008	1.201923076923077e-4	PRM	FALSE	FALSE	ERR12640251_2.fastq.gz	ERR12640251_1.fastq.gz
PRM_9A	CCDB-35008	1.2010889873485296e-4	PRM	FALSE	FALSE	ERR12640253_1.fastq.gz	ERR12640253_2.fastq.gz
SCH_22B	CCDB-35008	1.2145748987854252e-4	SCH	FALSE	FALSE	ERR12640254_1.fastq.gz	ERR12640254_2.fastq.gz
SCH_26B	CCDB-35008	1.193633952254642e-4	SCH	FALSE	FALSE	ERR12640255_2.fastq.gz	ERR12640255_1.fastq.gz
SCH_44B	CCDB-35008	1.201923076923077e-4	SCH	FALSE	FALSE	ERR12640256_2.fastq.gz	ERR12640256_1.fastq.gz
SCH_48B	CCDB-35008	1.193633952254642e-4	SCH	FALSE	FALSE	ERR12640257_2.fastq.gz	ERR12640257_1.fastq.gz
STE_33B	CCDB-35008	1.1903502274891546e-4	STE	FALSE	FALSE	ERR12640258_1.fastq.gz	ERR12640258_2.fastq.gz
STE_35B	CCDB-35008	1.1854583772391992e-4	STE	FALSE	FALSE	ERR12640259_1.fastq.gz	ERR12640259_2.fastq.gz
SVA_14B	CCDB-35008	1.1024007839294464e-4	SVA	FALSE	FALSE	ERR12640260_2.fastq.gz	ERR12640260_1.fastq.gz
TUR_12B	CCDB-35008	1.20359473627902e-4	TUR	FALSE	FALSE	ERR12640261_2.fastq.gz	ERR12640261_1.fastq.gz
TUR_18B	CCDB-35008	1.2044323109041271e-4	TUR	FALSE	FALSE	ERR12640262_2.fastq.gz	ERR12640262_1.fastq.gz
TUR_20B	CCDB-35008	1.2103281334050568e-4	TUR	FALSE	FALSE	ERR12640264_2.fastq.gz	ERR12640264_1.fastq.gz
TUR_28B	CCDB-35008	1.2052710520677095e-4	TUR	FALSE	FALSE	ERR12640265_1.fastq.gz	ERR12640265_2.fastq.gz
TUR_32B	CCDB-35008	1.20359473627902e-4	TUR	FALSE	FALSE	ERR12640266_2.fastq.gz	ERR12640266_1.fastq.gz
ZAG_19_3B	CCDB-35008	1.201923076923077e-4	ZAG	FALSE	FALSE	ERR12640267_1.fastq.gz	ERR12640267_2.fastq.gz
ZAG_19_11B	CCDB-35008	1.201923076923077e-4	ZAG	FALSE	FALSE	ERR12640268_1.fastq.gz	ERR12640268_2.fastq.gz
ABI_20A	CCDB-35009	1.201923076923077e-4	ABI	FALSE	FALSE	ERR12640269_2.fastq.gz	ERR12640269_1.fastq.gz
ABI_34A	CCDB-35009	1.201923076923077e-4	ABI	FALSE	FALSE	ERR12640270_2.fastq.gz	ERR12640270_1.fastq.gz
ABI_36A	CCDB-35009	1.201923076923077e-4	ABI	FALSE	FALSE	ERR12640271_2.fastq.gz	ERR12640271_1.fastq.gz
ABI_TEST1_extra	CCDB-35009	1.201923076923077e-4	ABI	TRUE	FALSE	ERR12640272_2.fastq.gz	ERR12640272_1.fastq.gz
ARM_32A	CCDB-35009	1.1854583772391992e-4	ARM	FALSE	FALSE	ERR12640273_1.fastq.gz	ERR12640273_2.fastq.gz
ARM_38A	CCDB-35009	1.2145748987854252e-4	ARM	FALSE	FALSE	ERR12640275_2.fastq.gz	ERR12640275_1.fastq.gz
ARM_40A	CCDB-35009	1.218851570964247e-4	ARM	FALSE	FALSE	ERR12640276_2.fastq.gz	ERR12640276_1.fastq.gz
ARM_41A	CCDB-35009	1.1773940345368918e-4	ARM	FALSE	FALSE	ERR12640277_1.fastq.gz	ERR12640277_2.fastq.gz
ARM_44A	CCDB-35009	1.2103281334050568e-4	ARM	FALSE	FALSE	ERR12640278_2.fastq.gz	ERR12640278_1.fastq.gz
BAN_17A	CCDB-35009	1.201923076923077e-4	BAN	FALSE	FALSE	ERR12640279_2.fastq.gz	ERR12640279_1.fastq.gz
BAN_24A	CCDB-35009	1.201923076923077e-4	BAN	FALSE	FALSE	ERR12640280_2.fastq.gz	ERR12640280_1.fastq.gz
BAV_11A	CCDB-35009	1.2274959083469723e-4	BAV	FALSE	FALSE	ERR12640281_1.fastq.gz	ERR12640281_2.fastq.gz
BAV_15B	CCDB-35009	1.1024007839294464e-4	BAV	FALSE	FALSE	ERR12640282_1.fastq.gz	ERR12640282_2.fastq.gz
BAV_17A	CCDB-35009	1.2145748987854252e-4	BAV	FALSE	FALSE	ERR12640283_2.fastq.gz	ERR12640283_1.fastq.gz
BAV_37A	CCDB-35009	1.2231584669747215e-4	BAV	FALSE	FALSE	ERR12640284_2.fastq.gz	ERR12640284_1.fastq.gz
BEN_5A	CCDB-35009	1.2061109622085232e-4	BEN	FALSE	FALSE	ERR12640286_1.fastq.gz	ERR12640286_2.fastq.gz
CAM_7A	CCDB-35009	1.193633952254642e-4	CAM	FALSE	FALSE	ERR12640287_1.fastq.gz	ERR12640287_2.fastq.gz
CHA_4A	CCDB-35009	1.2145748987854252e-4	CHA	FALSE	FALSE	ERR12640288_1.fastq.gz	ERR12640288_2.fastq.gz
CHA_6A	CCDB-35009	1.201923076923077e-4	CHA	FALSE	FALSE	ERR12640289_1.fastq.gz	ERR12640289_2.fastq.gz
CHA_7A	CCDB-35009	1.1386639676113362e-4	CHA	FALSE	FALSE	ERR12640290_1.fastq.gz	ERR12640290_2.fastq.gz
CHA_8A	CCDB-35009	1.1977641735427205e-4	CHA	FALSE	FALSE	ERR12640291_1.fastq.gz	ERR12640291_2.fastq.gz
COR_9A	CCDB-35009	9.861932938856015e-5	COR	FALSE	FALSE	ERR12640292_1.fastq.gz	ERR12640292_2.fastq.gz
COR_13A	CCDB-35009	1.193633952254642e-4	COR	FALSE	FALSE	ERR12640293_1.fastq.gz	ERR12640293_2.fastq.gz
COR_14B	CCDB-35009	1.2061109622085232e-4	COR	FALSE	FALSE	ERR12640294_1.fastq.gz	ERR12640294_2.fastq.gz
COR_15A	CCDB-35009	1.1773940345368918e-4	COR	FALSE	FALSE	ERR12640295_2.fastq.gz	ERR12640295_1.fastq.gz
COR_18A	CCDB-35009	1.109467455621302e-4	COR	FALSE	FALSE	ERR12640297_1.fastq.gz	ERR12640297_2.fastq.gz
COR_24A	CCDB-35009	1.201923076923077e-4	COR	FALSE	FALSE	ERR12640298_1.fastq.gz	ERR12640298_2.fastq.gz
COR_25A	CCDB-35009	1.193633952254642e-4	COR	FALSE	FALSE	ERR12640299_1.fastq.gz	ERR12640299_2.fastq.gz
COR_31A	CCDB-35009	1.201923076923077e-4	COR	FALSE	FALSE	ERR12640300_1.fastq.gz	ERR12640300_2.fastq.gz
COR_37A	CCDB-35009	1.201923076923077e-4	COR	FALSE	FALSE	ERR12640301_2.fastq.gz	ERR12640301_1.fastq.gz
EDM_3A	CCDB-35009	1.201923076923077e-4	EDM	FALSE	FALSE	ERR12640302_1.fastq.gz	ERR12640302_2.fastq.gz
EDM_37A	CCDB-35009	1.201923076923077e-4	EDM	FALSE	FALSE	ERR12640303_2.fastq.gz	ERR12640303_1.fastq.gz
EDM_39A	CCDB-35009	1.201923076923077e-4	EDM	FALSE	FALSE	ERR12640304_2.fastq.gz	ERR12640304_1.fastq.gz
FTS_20A	CCDB-35009	1.201923076923077e-4	FTS	FALSE	FALSE	ERR12640305_1.fastq.gz	ERR12640305_2.fastq.gz
FTS_27A	CCDB-35009	1.201923076923077e-4	FTS	FALSE	FALSE	ERR12640306_1.fastq.gz	ERR12640306_2.fastq.gz
FTS_34A	CCDB-35009	1.2019230769230773e-4	FTS	FALSE	FALSE	ERR12640308_2.fastq.gz	ERR12640308_1.fastq.gz
FTS_36A	CCDB-35009	1.2019230769230769e-4	FTS	FALSE	FALSE	ERR12640309_2.fastq.gz	ERR12640309_1.fastq.gz
FTS_38A	CCDB-35009	1.2019230769230769e-4	FTS	FALSE	FALSE	ERR12640310_1.fastq.gz	ERR12640310_2.fastq.gz
FTS_40A	CCDB-35009	1.201923076923077e-4	FTS	FALSE	FALSE	ERR12640311_1.fastq.gz	ERR12640311_2.fastq.gz
FTS_42A	CCDB-35009	1.201923076923077e-4	FTS	FALSE	FALSE	ERR12640312_1.fastq.gz	ERR12640312_2.fastq.gz
FTS_44A	CCDB-35009	1.201923076923077e-4	FTS	FALSE	FALSE	ERR12640313_2.fastq.gz	ERR12640313_1.fastq.gz
HAI_15A	CCDB-35009	1.201923076923077e-4	HAI	FALSE	FALSE	ERR12640314_2.fastq.gz	ERR12640314_1.fastq.gz
HAI_21A	CCDB-35009	1.201923076923077e-4	HAI	FALSE	FALSE	ERR12640315_1.fastq.gz	ERR12640315_2.fastq.gz
HAI_42A	CCDB-35009	1.201923076923077e-4	HAI	FALSE	FALSE	ERR12640316_2.fastq.gz	ERR12640316_1.fastq.gz
HAI_46A	CCDB-35009	1.201923076923077e-4	HAI	FALSE	FALSE	ERR12640317_2.fastq.gz	ERR12640317_1.fastq.gz
HAI_50A	CCDB-35009	1.201923076923077e-4	HAI	FALSE	FALSE	ERR12640319_2.fastq.gz	ERR12640319_1.fastq.gz
HAI_54A	CCDB-35009	1.201923076923077e-4	HAI	FALSE	FALSE	ERR12640320_2.fastq.gz	ERR12640320_1.fastq.gz
HAW_17A	CCDB-35009	1.0783608914450036e-4	HAW	FALSE	FALSE	ERR12640321_1.fastq.gz	ERR12640321_2.fastq.gz
INR_19_14A	CCDB-35009	1.201923076923077e-4	INR	FALSE	FALSE	ERR12640322_1.fastq.gz	ERR12640322_2.fastq.gz
INR_19_19A	CCDB-35009	1.201923076923077e-4	INR	FALSE	FALSE	ERR12640323_1.fastq.gz	ERR12640323_2.fastq.gz
INR_19_21A	CCDB-35009	1.201923076923077e-4	INR	FALSE	FALSE	ERR12640324_1.fastq.gz	ERR12640324_2.fastq.gz
INR_19_24A	CCDB-35009	1.201923076923077e-4	INR	FALSE	FALSE	ERR12640325_1.fastq.gz	ERR12640325_2.fastq.gz
INR_19_26A	CCDB-35009	1.1462047885888944e-4	INR	FALSE	FALSE	ERR12640326_1.fastq.gz	ERR12640326_2.fastq.gz
JOH_27B	CCDB-35009	1.1911694637090372e-4	JOH	FALSE	FALSE	ERR12640327_1.fastq.gz	ERR12640327_2.fastq.gz
JOH_50B	CCDB-35009	1.2094823415578132e-4	JOH	FALSE	FALSE	ERR12640328_1.fastq.gz	ERR12640328_2.fastq.gz
KEN_10A	CCDB-35009	1.201923076923077e-4	KEN	FALSE	FALSE	ERR12640330_2.fastq.gz	ERR12640330_1.fastq.gz
KEN_29B	CCDB-35009	1.2010889873485296e-4	KEN	FALSE	FALSE	ERR12640331_1.fastq.gz	ERR12640331_2.fastq.gz
KEN_37B	CCDB-35009	1.2019230769230777e-4	KEN	FALSE	FALSE	ERR12640332_1.fastq.gz	ERR12640332_2.fastq.gz
KLA_22A	CCDB-35009	1.1773940345368918e-4	KLA	FALSE	FALSE	ERR12640333_2.fastq.gz	ERR12640333_1.fastq.gz
NKO_40A	CCDB-35009	1.2061109622085232e-4	NKO	FALSE	FALSE	ERR12640334_1.fastq.gz	ERR12640334_2.fastq.gz
NKO_41B	CCDB-35009	1.201923076923077e-4	NKO	FALSE	FALSE	ERR12640335_1.fastq.gz	ERR12640335_2.fastq.gz
NKO_42A	CCDB-35009	1.201923076923077e-4	NKO	FALSE	FALSE	ERR12640336_1.fastq.gz	ERR12640336_2.fastq.gz
NKO_43A	CCDB-35009	1.201923076923077e-4	NKO	FALSE	FALSE	ERR12640337_1.fastq.gz	ERR12640337_2.fastq.gz
NKO_44A	CCDB-35009	1.201923076923077e-4	NKO	FALSE	FALSE	ERR12640338_2.fastq.gz	ERR12640338_1.fastq.gz
NKO_45A	CCDB-35009	1.5182186234817814e-4	NKO	FALSE	FALSE	ERR12640339_1.fastq.gz	ERR12640339_2.fastq.gz
NKO_46B	CCDB-35009	1.1773940345368918e-4	NKO	FALSE	FALSE	ERR12640341_1.fastq.gz	ERR12640341_2.fastq.gz
NKO_47A	CCDB-35009	1.201923076923077e-4	NKO	FALSE	FALSE	ERR12640342_1.fastq.gz	ERR12640342_2.fastq.gz
